family,seed,left_epoch,right_epoch,epoch_gap,left_val_accuracy,right_val_accuracy,absolute_accuracy_gap,global_CKA,within_CKA,between_CKA,within_CCA_sum_rho2,within_CCA_spectrum,top1_direction_angle_degrees,top3_mean_angle_degrees,top5_mean_angle_degrees
C100,44,8,150,142,57.78343949044586,79.87261146496816,22.0891719745223,0.6751587449219301,0.3959314534519525,0.9082000643065886,2.8342264008827507,"[0.7603873030251251, 0.732838706912104, 0.7173169916995809, 0.6189818884011756, 0.5231678844342099, 0.47689402054061975, 0.44048227521682287, 0.2838477731462114, 0.2134853623827275]",23.93890365318103,20.940799062326207,19.80619329304966
C100,44,8,200,192,57.78343949044586,79.03184713375796,21.248407643312106,0.6608623529320498,0.38499609744146607,0.8958574503128517,2.724264409485973,"[0.7495896203046204, 0.7242265377061713, 0.6682248797824497, 0.6122276081677533, 0.5342513956726449, 0.48563690139693727, 0.415894483387347, 0.28961623012987886, 0.19599760889700454]",20.535326383571054,34.70840658892045,19.732221834868998
C100,44,8,250,242,57.78343949044586,79.79617834394904,22.01273885350318,0.6427769058927751,0.3531113484332775,0.8938507628895306,2.5774529088886,"[0.7212068161458185, 0.6994131660472371, 0.6801247990143616, 0.594812116571853, 0.48933430096325076, 0.44906617586341374, 0.43003195799402383, 0.2998976962787039, 0.1891799741118129]",12.1558262463643,21.359647749098258,19.97054779947195
C100,44,8,300,292,57.78343949044586,80.48407643312102,22.70063694267516,0.6342865957775905,0.34744027157039903,0.8880969815755954,2.4941805257866068,"[0.7074603779905978, 0.6858571801804454, 0.6762340157059289, 0.5885343209083972, 0.5130656355324075, 0.4246149348143545, 0.3801371579601392, 0.2911904175726663, 0.21629810329781823]",22.0855198190395,32.76075142748994,21.096878931252498
C100,44,16,32,16,70.24203821656052,76.68789808917198,6.445859872611464,0.8008996776098699,0.5942543977710041,0.9341019687438266,5.6766492418773415,"[0.9180307956793057, 0.8725395780269753, 0.8554621440219818, 0.843880354607073, 0.8302792752684244, 0.80964581821621, 0.770764829262413, 0.6820115413766242, 0.4737991785532493]",44.77888149394199,24.011205676602938,14.677050199729166
C100,44,16,64,48,70.24203821656052,81.27388535031847,11.03184713375795,0.7983617931071675,0.5592324093824207,0.9492987277769772,4.956566688958104,"[0.8458157836838589, 0.8341972860413315, 0.8171942179121761, 0.7806045768740636, 0.7478604449971404, 0.7331748076556538, 0.6717200393212861, 0.621346520059444, 0.5779338100308846]",42.147814495482805,22.115723026710683,13.09570090972278
C100,44,16,100,84,70.24203821656052,82.26751592356688,12.02547770700636,0.7844818826940337,0.5354091181761537,0.9465007029021398,4.820744390281926,"[0.8407918398451032, 0.8141306590934803, 0.7924120513233208, 0.7578260072591184, 0.7393815935976978, 0.722983615555868, 0.6672164840010685, 0.6236617760729857, 0.5875928259641467]",34.67562086909744,21.36972380500718,15.008641708727747
C100,44,16,150,134,70.24203821656052,79.87261146496816,9.630573248407643,0.7631145389971038,0.49745159282035756,0.9505511023409065,4.442338448489459,"[0.8370303748949492, 0.803896524674225, 0.7803714758633307, 0.7576061472332367, 0.6986152368805583, 0.6702750233631131, 0.6129218074052967, 0.6055206729445082, 0.48255774725978157]",37.917858445400945,13.870496131011059,12.539693346118606
C100,44,16,200,184,70.24203821656052,79.03184713375796,8.789808917197448,0.7582875940484364,0.48794803483613836,0.9517116096892869,4.268431377557786,"[0.8199190516650433, 0.7839807591321625, 0.7737681863536232, 0.7233422234741214, 0.6780294545463581, 0.6656280162915235, 0.606554949107516, 0.5997268182295297, 0.478781115977251]",26.58448762730895,25.179230261768595,16.01019671944879
C100,44,16,250,234,70.24203821656052,79.79617834394904,9.554140127388521,0.7299354787635719,0.44989886963223136,0.9322831086962662,3.9619293246582368,"[0.7766878327322518, 0.7632651232604802, 0.760272932452314, 0.7122344145211246, 0.6638733536780878, 0.6178502306221674, 0.5486003325567271, 0.5431545908139179, 0.521893592701563]",31.880331331952,20.16997070647744,17.13773701008767
C100,44,16,300,284,70.24203821656052,80.48407643312102,10.242038216560502,0.711795271772318,0.43152569914689315,0.9229720810451641,3.879778561603566,"[0.7724294900607067, 0.7555359534220757, 0.7388893821133582, 0.69482801034568, 0.6601083796361342, 0.6386821943750624, 0.5633294512638302, 0.5149145553508887, 0.5073638697847158]",31.055024227134112,36.04517930470789,17.20414116060827
C100,44,32,64,32,76.68789808917198,81.27388535031847,4.585987261146485,0.9040462514199638,0.7665365328624131,0.9817267923604146,6.857711297248149,"[0.927210724065606, 0.9200034632591941, 0.9135177565173015, 0.9036747323040349, 0.8703447707175509, 0.862865088383774, 0.8307674884094257, 0.8282714189786823, 0.788795373197517]",22.238731896373327,28.896642964052656,8.745775951962251
C100,44,32,100,68,76.68789808917198,82.26751592356688,5.579617834394895,0.8917039887695711,0.730444189927959,0.985058305074898,6.516517269341573,"[0.9119672928913726, 0.9032825010139626, 0.8892565626091444, 0.8856189315298407, 0.858273460860819, 0.8490570599185108, 0.8079376075613172, 0.7942137616101914, 0.7434686421860971]",18.698595197740403,28.732791913167414,8.918690459482784
C100,44,32,150,118,76.68789808917198,79.87261146496816,3.1847133757961785,0.8595743897168634,0.6769185258434807,0.9741091552159682,5.942634776871106,"[0.9061753555805421, 0.8928480599517863, 0.8701151517207095, 0.8414020462162304, 0.8001080310410649, 0.7898781379427896, 0.7639504480055491, 0.7200853570551248, 0.7021552680352394]",25.75114818724458,21.500832214778427,11.337010896120969
C100,44,32,200,168,76.68789808917198,79.03184713375796,2.343949044585983,0.8317853855558931,0.624773432824225,0.9715455381124085,5.52906601640597,"[0.8725552129364955, 0.8578997629099379, 0.8432045930970042, 0.8154923145707847, 0.8026402167546838, 0.797070238138443, 0.7180550381462535, 0.6656782276989174, 0.6460780834549491]",32.3516362398055,23.39512948950026,13.302500176768046
C100,44,32,250,218,76.68789808917198,79.79617834394904,3.108280254777057,0.822724639617172,0.6001710705626502,0.9734410455553039,5.248844662573946,"[0.8524528582229778, 0.8321321425201282, 0.8186277183027332, 0.8076911445941761, 0.7623635324377198, 0.7374100302360885, 0.6972709457171736, 0.6802428126884105, 0.6582703046603453]",23.69743985085089,22.70242712006271,12.322659727553965
C100,44,32,300,268,76.68789808917198,80.48407643312102,3.7961783439490375,0.8159558552648798,0.5816093806260938,0.9756158287764405,5.089414608378666,"[0.8395014183646995, 0.8195615169035151, 0.817588357727086, 0.7847202450847516, 0.7571734764846574, 0.7396326470938251, 0.6857392432988416, 0.6668196693605385, 0.627279366655194]",25.3948655831925,38.19345081059298,11.713922906953112
C100,44,64,100,36,81.27388535031847,82.26751592356688,0.9936305732484101,0.9763418491453482,0.9333422897313457,0.998671065590733,8.399143325153924,"[0.9794142213243647, 0.9778146283389451, 0.9740498365474883, 0.9716297923556044, 0.969982824199501, 0.9672101706519057, 0.9571457188169972, 0.9534876385681588, 0.9430288044117111]",9.83745736698537,8.034233899689637,5.322821029216242
C100,44,64,150,86,81.27388535031847,79.87261146496816,1.4012738853503066,0.9347569929009362,0.8352014965737057,0.9919368092322808,7.443331434342076,"[0.9486084474086067, 0.944185832327926, 0.9336907482708033, 0.9254777848744605, 0.9200293126954964, 0.9018586743045621, 0.8802642852542776, 0.8750485086143788, 0.8504827506868651]",11.981332744435122,17.758106632769216,7.541406586234439
C100,44,64,200,136,81.27388535031847,79.03184713375796,2.242038216560502,0.9034181450471016,0.7654922686936257,0.9889525673055326,6.907470357943849,"[0.9215648457001439, 0.9135047258244334, 0.9043906593935775, 0.8925720325802142, 0.8852445916078119, 0.8625899924142927, 0.8567480959098679, 0.8328685049259216, 0.8085070701857381]",23.821030029391398,30.77670435737338,7.733541607642027
C100,44,64,250,186,81.27388535031847,79.79617834394904,1.4777070063694282,0.9070305537088094,0.765829019608215,0.9946276051835055,6.777460139358478,"[0.9066824762063035, 0.8972191023041947, 0.8921327587029698, 0.881402134714118, 0.8731746465064989, 0.8630813269080401, 0.8461852113957813, 0.8265775701455258, 0.8191526691149011]",19.921196891484605,17.10984711279353,5.37910772692613
C100,44,64,300,236,81.27388535031847,80.48407643312102,0.7898089171974476,0.9052482213064091,0.7661871892621747,0.9930897698975735,6.778715761071906,"[0.9064967859371593, 0.904531447575251, 0.8860548311316826, 0.8811680903571145, 0.8754035171372747, 0.8669554561299421, 0.8421192314194956, 0.8296450246464748, 0.8135312432184337]",15.062652166931427,16.952008518168743,5.479702085750377
C100,44,100,150,50,82.26751592356688,79.87261146496816,2.3949044585987167,0.9500245484602737,0.8809648724232841,0.9907997847478073,7.929131414645536,"[0.9667607888027515, 0.9575023510293432, 0.9551481396035333, 0.9496306136917209, 0.9438253487998264, 0.9392972750875315, 0.9287409456195478, 0.9176485617172322, 0.8864895271167739]",11.64446589159305,16.773470204951337,9.282365305165227
C100,44,100,200,100,82.26751592356688,79.03184713375796,3.235668789808912,0.9235343428196506,0.8194489419635462,0.9892440819745116,7.361085084477028,"[0.9424712829941526, 0.9387615445523115, 0.930148718117085, 0.9191345983839807, 0.9120330260395102, 0.9007615076848391, 0.8771566274468845, 0.8592924526791061, 0.8547583736343782]",17.209110426215616,32.034132706283565,7.428664031481782
C100,44,100,250,150,82.26751592356688,79.79617834394904,2.4713375796178383,0.9311791212030305,0.8267182221015442,0.9952313577415849,7.326642433784405,"[0.928273545088355, 0.9262418436140416, 0.9239705140703015, 0.9101858921853065, 0.9066450134005014, 0.9026999089988802, 0.8840490034287627, 0.8726573599785317, 0.8630880735989772]",12.11029868555544,16.134888658679735,6.911004572995241
C100,44,100,300,200,82.26751592356688,80.48407643312102,1.7834394904458577,0.9347820654377352,0.8394788473229816,0.9949810404653145,7.433467103340784,"[0.9348573127672416, 0.9304096287731938, 0.9258043963522911, 0.919281131782414, 0.9127096744730836, 0.9052131908855758, 0.8873741855878226, 0.8869808344984845, 0.8746641837818965]",9.415562783745074,15.925852920981074,4.302217536111174
C100,44,150,200,50,79.87261146496816,79.03184713375796,0.8407643312101953,0.9086057204777351,0.7837580827423252,0.9905345663442238,6.993168216037029,"[0.9334628397772015, 0.9277804584156337, 0.9177100632746842, 0.895812903150034, 0.891194883408467, 0.8764091032865867, 0.8508832414602209, 0.8457212070671449, 0.7840907848396632]",20.94689221181921,24.318780558123446,9.077262643978784
C100,44,150,250,100,79.87261146496816,79.79617834394904,0.07643312101912159,0.9051297256804146,0.7756761498105635,0.9892224259320497,6.943750415991481,"[0.9212771230243346, 0.9073511050062171, 0.8999563702636716, 0.89545986408369, 0.8746659515216051, 0.874274383815361, 0.8625673606229024, 0.8449881894176415, 0.8200727391215676]",18.232845671205897,11.427424149064569,9.624892423750811
C100,44,150,300,150,79.87261146496816,80.48407643312102,0.611464968152859,0.9045734901207536,0.7789550722652123,0.9871388429924817,6.943687742411262,"[0.9217209777658157, 0.9113128967042735, 0.8988720031172739, 0.8926114205186143, 0.8812523675097035, 0.8730461859100505, 0.8570882378982192, 0.8420722116461683, 0.8224352404208803]",14.7758720005473,28.606133416925957,10.059095444352582
C100,44,200,250,50,79.03184713375796,79.79617834394904,0.7643312101910738,0.9146104863812471,0.8025702415635448,0.987936000279829,7.2659072663450885,"[0.9309672728909472, 0.9275718863652337, 0.9184109963389643, 0.9160016423337688, 0.9110165910553482, 0.9014781373056924, 0.886668376695702, 0.8557420382529455, 0.8337808611006172]",15.711972655671548,21.0004952457669,7.287280562079799
C100,44,200,300,100,79.03184713375796,80.48407643312102,1.4522292993630543,0.9177215805286472,0.8147669753223192,0.9859063661524868,7.3532786001869335,"[0.9394666222974672, 0.9342627337922654, 0.9255447987472484, 0.9151520749262143, 0.9121249552065729, 0.8940362302983139, 0.8791804157419272, 0.875498074226954, 0.8561366239667705]",11.993113625497218,38.4778457608679,6.98705556658665
C100,44,250,300,50,79.79617834394904,80.48407643312102,0.6878980891719806,0.9657997101407185,0.9216657496642697,0.9943132748463266,8.308080493039128,"[0.9742172094948008, 0.9709905983979382, 0.9691128077449184, 0.9629282973271501, 0.9621977785419809, 0.9614911281106111, 0.9560997984043657, 0.9518680308950314, 0.9376986255946577]",15.05627267085755,25.710615493179148,4.945286573681274
